25/04/2018	TUI	DIR	CMLEO	208	0	0
25/04/2018	TUI	DIR	CMLEO	160	0	0
25/04/2018	TUI	DIR	CMLEO	209	1	55
25/04/2018	TUI	DIR	CMLEO	214	1	55
25/04/2018	TUI	DIR	CMLGC	199	0	0
25/04/2018	TUI	DIR	CMGCH	166	0	0
25/04/2018	TUI	DIR	F4P1B	161	0	0
25/04/2018	TUI	HOU	NA	159	0	0
25/04/2018	TUI	OTA	CMEDN	220	1	66
25/04/2018	TUI	OTA	CMGIO	167	0	0
25/04/2018	TUI	OTA	CMGIO	248	1	44
25/04/2018	TUI	OTA	CMGIO	194	1	62
25/04/2018	TUI	OTA	CMGIO	266	0	0
25/04/2018	TUI	OTA	CMGIO	241	1	32
25/04/2018	TUI	OTA	CMGIP	241	1	44
25/04/2018	TUI	OTA	CMLEO	166	0	0
25/04/2018	TUI	OTA	CMLEO	172	1	71
25/04/2018	TUI	OTA	CMLEO	168	0	0
25/04/2018	TUI	OTA	CMLEO	194	0	0
25/04/2018	TUI	OTA	CMLEO	160	0	0
25/04/2018	TUI	OTA	CMLEO	217	0	0
25/04/2018	TUI	OTA	CMLEO	230	0	0
25/04/2018	TUI	OTA	CMLGC	210	0	0
25/04/2018	TUI	OTA	TNDSD	159	0	0
25/04/2018	TUI	AGN	CMGCH	171	1	35
25/04/2018	TUI	AGN	CMGCH	238	1	33
26/04/2018	TUI	DIR	CMEDN	203	0	0
26/04/2018	TUI	DIR	CMEDN	162	0	0
26/04/2018	TUI	DIR	CMEDN	171	0	0
26/04/2018	TUI	DIR	CMEDN	161	1	67
26/04/2018	TUI	DIR	CMEDN	333	1	60
26/04/2018	TUI	DIR	CMEDN	401	1	54
26/04/2018	TUI	DIR	CMEDN	180	1	67
26/04/2018	TUI	DIR	CMGIO	427	1	36
26/04/2018	TUI	DIR	CMGIP	189	1	45
26/04/2018	TUI	DIR	CMGIP	412	1	41
26/04/2018	TUI	DIR	CMGIP	312	1	0
26/04/2018	TUI	DIR	CMHKT	165	1	60
26/04/2018	TUI	DIR	CMHKT	166	0	0
26/04/2018	TUI	DIR	CMHKT	172	0	0
26/04/2018	TUI	DIR	CMHKT	283	1	43
26/04/2018	TUI	DIR	CMLEO	196	0	0
26/04/2018	TUI	DIR	CMLEO	173	0	0
26/04/2018	TUI	DIR	CMLEO	200	0	0
26/04/2018	TUI	DIR	CMLEO	208	0	0
26/04/2018	TUI	DIR	CMLEO	209	1	55
26/04/2018	TUI	DIR	CMLEO	214	1	55
26/04/2018	TUI	HOU	CMGIP	161	1	0
26/04/2018	TUI	HOU	NA	158	0	0
26/04/2018	TUI	HOU	CMGCH	161	1	0
26/04/2018	TUI	OTA	CMEDN	163	0	0
26/04/2018	TUI	OTA	CMEDN	220	1	66
26/04/2018	TUI	OTA	CMEDN	227	1	66
26/04/2018	TUI	OTA	CMGIO	248	1	44
26/04/2018	TUI	OTA	CMGIO	255	1	44
26/04/2018	TUI	OTA	CMGIO	194	1	62
26/04/2018	TUI	OTA	CMGIO	241	1	32
26/04/2018	TUI	OTA	CMGIO	250	1	44
26/04/2018	TUI	OTA	CMGIP	241	1	44
26/04/2018	TUI	OTA	CMLEO	172	1	71
26/04/2018	TUI	OTA	CMLEO	206	0	0
26/04/2018	TUI	OTA	CMLEO	160	0	0
26/04/2018	TUI	OTA	CMLEO	159	0	0
26/04/2018	TUI	OTA	CMLEO	217	0	0
26/04/2018	TUI	OTA	CMLEO	158	0	0
26/04/2018	TUI	OTA	CMLEO	227	1	55
26/04/2018	TUI	OTA	CMLGC	210	0	0
26/04/2018	TUI	OTA	CMLGC	178	1	71
26/04/2018	TUI	AGN	CMLGC	237	1	42
26/04/2018	TUI	AGN	CMGCH	171	1	35
26/04/2018	TUI	AGN	CMGCH	238	1	33
26/04/2018	STF	HOU	NA	158	0	0
27/04/2018	TUI	DIR	CMEDN	161	0	0
27/04/2018	TUI	DIR	CMEDN	333	1	60
27/04/2018	TUI	DIR	CMEDN	401	1	0
27/04/2018	TUI	DIR	CMEDN	180	1	67
27/04/2018	TUI	DIR	CMEDN	298	0	0
27/04/2018	TUI	DIR	CMEDN	408	1	67
27/04/2018	TUI	DIR	CMEDN	192	1	66
27/04/2018	TUI	DIR	CMEDN	193	1	66
27/04/2018	TUI	DIR	CMEVG	178	0	0
27/04/2018	TUI	DIR	CMGIO	242	0	0
27/04/2018	TUI	DIR	CMGIO	427	1	36
27/04/2018	TUI	DIR	CMGIO	328	1	0
27/04/2018	TUI	DIR	CMGIP	189	1	45
27/04/2018	TUI	DIR	CMGIP	412	1	41
27/04/2018	TUI	DIR	CMGIP	312	1	47
27/04/2018	TUI	DIR	CMGIP	420	1	0
27/04/2018	TUI	DIR	CMGIP	174	1	40
27/04/2018	TUI	DIR	CMHKT	165	1	60
27/04/2018	TUI	DIR	CMHKT	172	0	0
27/04/2018	TUI	DIR	CMHKT	283	1	43
27/04/2018	TUI	DIR	CMHKT	159	0	0
27/04/2018	TUI	DIR	CMHKT	158	0	0
27/04/2018	TUI	DIR	CMLEO	196	2	118
27/04/2018	TUI	DIR	CMLEO	200	0	0
27/04/2018	TUI	DIR	CMLEO	208	0	0
27/04/2018	TUI	DIR	CMLEO	160	0	0
27/04/2018	TUI	DIR	CMLEO	209	1	55
27/04/2018	TUI	DIR	CMLEO	214	2	110
27/04/2018	TUI	DIR	CMLEO	158	0	0
27/04/2018	TUI	HOU	CMGIP	161	1	0
27/04/2018	TUI	HOU	NA	157	0	0
27/04/2018	TUI	HOU	CMGCH	161	1	0
27/04/2018	TUI	OTA	CMEDN	163	1	147
27/04/2018	TUI	OTA	CMEDN	220	1	66
27/04/2018	TUI	OTA	CMEDN	227	1	66
27/04/2018	TUI	OTA	CMGIO	248	1	44
27/04/2018	TUI	OTA	CMGIO	255	1	44
27/04/2018	TUI	OTA	CMGIO	194	0	0
27/04/2018	TUI	OTA	CMGIO	241	1	32
27/04/2018	TUI	OTA	CMGIO	250	1	44
27/04/2018	TUI	OTA	CMGIO	271	0	0
27/04/2018	TUI	OTA	CMGIP	241	1	44
27/04/2018	TUI	OTA	CMLEO	172	1	71
27/04/2018	TUI	OTA	CMLEO	206	2	179
27/04/2018	TUI	OTA	CMLEO	224	1	55
27/04/2018	TUI	OTA	CMLEO	173	1	71
27/04/2018	TUI	OTA	CMLEO	159	0	0
27/04/2018	TUI	OTA	CMLEO	209	1	66
27/04/2018	TUI	OTA	CMLEO	220	1	147
27/04/2018	TUI	OTA	CMLEO	217	0	0
27/04/2018	TUI	OTA	CMLEO	158	0	0
27/04/2018	TUI	OTA	CMLEO	227	1	55
27/04/2018	TUI	OTA	CMLEO	202	0	0
27/04/2018	TUI	OTA	CMLEO	215	1	55
